href,name,cuisine,price_4_two
https://www.swiggy.com/restaurants/burmuda-biryani-ns-palya-btm-layout-bangalore-487975,Burmuda Biryani,"Biryani, Fast Food",â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/bite-me-cupcakes-indira-gandhi-circle-jp-nagar-bangalore-690345,Bite Me Cupcakes,"Desserts, Beverages, Ice Cream",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/juices-and-bites-woc-road-rajajinagar-bangalore-681881,Juices & Bites,"Juices, Snacks, Beverages",â‚¹100 FOR TWO
https://www.swiggy.com/restaurants/bakers-pride-mc-layout-vijayanagar-bangalore-210246,Baker's pride,"Bakery, Chaat, Sweets",â‚¹150 FOR TWO
https://www.swiggy.com/restaurants/suprabhatha-coffee-kendra-nk-road-basavanagudi-bangalore-575483,SUPRABHATHA COFFEE KENDRA,"South Indian, Snacks",â‚¹100 FOR TWO
https://www.swiggy.com/restaurants/the-srirangam-cafe-double-road-indiranagar-bangalore-690393,The Srirangam Cafe,South Indian,â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/the-biere-club-vittal-mallya-road-bangalore-283670,The Biere Club,"Continental, European, Asian",â‚¹1200 FOR TWO
https://www.swiggy.com/restaurants/kamat-aahaar-malleshwaram-1st-cross-road-malleshwaram-bangalore-585673,Kamat Aahaar- Malleshwaram,"South Indian, Snacks, Beverages",â‚¹350 FOR TWO
https://www.swiggy.com/restaurants/diabesmart-doopanahalli-indiranagar-bangalore-569438,DiabeSmart,"Snacks, Indian, Fast Food",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/sayaam-kitchen-kodihalli-indiranagar-bangalore-229748,Sayaam Kitchen,"North Indian, Chinese",â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/hot-wings-chocolate-factory-roa-btm-bangalore-672445,Hot Wings,Fast Food,â‚¹400 FOR TWO
https://www.swiggy.com/restaurants/vinay-upahar-d-k-street-mg-road-bangalore-550833,Vinay Upahar,"South Indian, Snacks, Beverages",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/bobby-ka-veg-dhaba-amritsarwala-chickpet-majestic-bangalore-381716,BOBBY KA VEG DHABA (Amritsarwala),"Indian, Combo, Thalis",â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/ghee-tadka-khichdi-frazer-town-bangalore-505848,Ghee Tadka Khichdi,"Indian, Home Food",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/cookie-man-ashok-nagar-bangalore-58527,Cookie Man,"Desserts, Ice Cream, Bakery",â‚¹140 FOR TWO
https://www.swiggy.com/restaurants/maach-misti-and-more-2nd-stage-btm-layout-bangalore-197849,Maach Misti And More,"Afghani, Bengali, Tandoor",â‚¹500 FOR TWO
https://www.swiggy.com/restaurants/the-burger-shack-n-s-palya-btm-layout-bangalore-478708,The Burger Shack,American,â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/just-burger-off-2nd-stage-indiranagar-bangalore-228659,Just Burger Off,American,â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/iceberg-sandwich-n-s-palya-btm-layout-bangalore-478711,Iceberg Sandwich,"Snacks, Beverages",â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/spicy-corner-jogupalya-halasuru-bangalore-291750,Spicy Corner,"South Indian, Chinese, North Indian",â‚¹150 FOR TWO
https://www.swiggy.com/restaurants/lassi-lab-inasappa-layout-kammanahalli-kalyan-nagar-bangalore-427550,LASSI LAB,Beverages,â‚¹400 FOR TWO
https://www.swiggy.com/restaurants/the-paratha-factory-binnamangala-indiranagar-bangalore-224564,The Paratha Factory,"Chinese, North Indian",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/chef-bakers-kge-layout-new-bel-road-bangalore-350106,Chef Bakers,"Desserts, Bakery",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/reez-restaurant-shivajinagar-no-55-cockburn-road-central-bangalore-bangalore-318480,REEZ RESTAURANT,"Chinese, Biryani, Indian, North Indian",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/breakfast-shivajinagar-no-55-cockburn-road-central-bangalore-bangalore-318485,Breakfast,"Juices, Healthy Food, Beverages, Snacks",â‚¹100 FOR TWO
https://www.swiggy.com/restaurants/dilwale-restaurant-shivajinagar-no-55-cockburn-road-central-bangalore-bangalore-318476,DILWALE RESTAURANT,"Juices, Beverages, Ice Cream, Indian, Burgers, Sweets",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/adithya-tiffin-centre-anugraha-layout-shanti-nagar-bangalore-204552,Adithya Tiffin Centre,North Indian,â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/bhikharam-chandmal-and-co-bhujiawala-hal-2nd-stage-indiranagar-bangalore-603350,Bhikharam Chandmal & Co. Bhujiawala,"Indian, Sweets, Chaat, Snacks",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/the-rolls-bay-7th-block-koramangala-bangalore-605518,THE ROLLS BAY,"Snacks, Beverages, Chinese",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/flavorville-kavi-lakshmisha-rd-basavanagudi-bangalore-654971,FlavorVille,"North Indian, Chinese, Fast Food, Pizzas, Pastas",â‚¹450 FOR TWO
https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-residency-road-shantinagar-bangalore-396746,Sweet Truth - Cake and Desserts,"Bakery, Desserts",â‚¹450 FOR TWO
https://www.swiggy.com/restaurants/shree-sagar-fast-food-gandhinagar-majestic-bangalore-39036,Shree Sagar Fast Food,"Beverages, Chinese, Desserts, North Indian, South Indian",â‚¹100 FOR TWO
https://www.swiggy.com/restaurants/great-pizzas-nehru-road-kammanahalli-kalyan-nagar-bangalore-363180,Great Pizzas,"Italian, Beverages",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/3-guys-and-a-dawg-brunton-road-ashok-nagar-bangalore-432669,3 Guys & a Dawg,"American, Beverages, Snacks, Fast Food",â‚¹400 FOR TWO
https://www.swiggy.com/restaurants/ravyaa-kitchen-murgesh-palya-indiranagar-bangalore-386283,Ravyaa Kitchen,"Indian, Pastas, North Indian, Tandoor, Punjabi, Home Food, Healthy Food",â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/green-leaf-cafe-sanjayanagara-sanjay-nagar-new-bel-road-bangalore-676769,Green Leaf cafe,"Fast Food, Pastas, Snacks, Burgers",â‚¹500 FOR TWO
https://www.swiggy.com/restaurants/london-dairy-sadashivanagar-malleshwaram-bangalore-168353,london dairy,Ice Cream,â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/sri-bharani-mixtures-balaji-layout-banaswadi-bangalore-506614,Sri Bharani Mixtures,"Snacks, Sweets, Desserts, Indian",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/best-food-2nd-stage-btm-layout-bangalore-503101,Best food,"North Indian, South Indian, Snacks",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/p-n-r-refreshments-2nd-stage-btm-layout-bangalore-538637,P N R REFRESHMENTS,"North Indian, Indian, Chinese",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/yelneer-katte-gandhi-bazaar-basavanagudi-bangalore-380520,Yelneer Katte,Beverages,â‚¹130 FOR TWO
https://www.swiggy.com/restaurants/mr-sweets-ganganagar-r-t-nagar-bangalore-452296,Mr sweets,"Sweets, Snacks",â‚¹100 FOR TWO
https://www.swiggy.com/restaurants/nati-ruchi-mane-gandhi-nagar-majestic-bangalore-559571,NATI RUCHI MANE,"North Indian, Biryani, Snacks",â‚¹500 FOR TWO
https://www.swiggy.com/restaurants/ameen-cafe-m-f-naronah-road-shivajinagar-bangalore-412610,Ameen cafe,Indian,â‚¹180 FOR TWO
https://www.swiggy.com/restaurants/rolls-inc-hal-2nd-stage-indiranagar-bangalore-331943,Rolls Inc.,"Fast Food, Snacks",â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/tea-time-cafe-maruti-nagar-btm-layout-bangalore-378681,TEA TIME CAFE,"Beverages, Snacks",â‚¹149 FOR TWO
https://www.swiggy.com/restaurants/parimala-sweets-2nd-stage-banashankari-bangalore-241574,Parimala Sweets,"Snacks, Sweets",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/cafe-petriqor-1st-phase-jp-nagar-bangalore-466404,CAFE PETRIQOR,"European, Asian, Beverages",â‚¹500 FOR TWO
https://www.swiggy.com/restaurants/chocolate-philosophy-new-devegowda-road-central-bangalore-bangalore-672127,Chocolate Philosophy,Desserts,â‚¹500 FOR TWO
https://www.swiggy.com/restaurants/yadav-cafe-1st-block-koramangala-bangalore-648207,Yadav Cafe,"Cafe, Snacks, North Indian, Fast Food",â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/bhole-ke-chole-sai-baba-temple-rd-koramangala-bangalore-695899,Bhole Ke Chole,"North Indian, Fast Food, Snacks, Beverages",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/dadas-chai-hal-3rd-stage-indiranagar-bangalore-463395,Dada's Chai,"Indian, Snacks, Beverages",â‚¹175 FOR TWO
https://www.swiggy.com/restaurants/fresh-bowls-appareddy-palya-indiranagar-bangalore-170536,Fresh Bowls,"North Indian, Chinese, Tandoor",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/gowdru-miltry-hotel-39th-cross-rd-jayanagar-bangalore-682568,GOWDRU MILTRY HOTEL,"South Indian, Biryani, Snacks, Kebabs",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/fresh-bowls-appareddy-palya-indiranagar-bangalore-170536,Fresh Bowls,"North Indian, Chinese, Tandoor",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/gowdru-miltry-hotel-39th-cross-rd-jayanagar-bangalore-682568,GOWDRU MILTRY HOTEL,"South Indian, Biryani, Snacks, Kebabs",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/side-dish-appareddy-palya-indiranagar-bangalore-170538,Side Dish,"Tandoor, North Indian, Chinese, Snacks, Beverages, Desserts",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/ragigudda-cake-world-ksrtc-layout-jp-nagar-bangalore-645199,Ragigudda Cake World,"Bakery, Fast Food, Burgers",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/bombay-kulfi-sudhamnagar-austin-town-bangalore-47507,Bombay Kulfi,"Desserts, Ice Cream",â‚¹100 FOR TWO
https://www.swiggy.com/restaurants/sri-krishna-upahar-kaveri-layout-koramangala-bangalore-662503,Sri Krishna Upahar,"South Indian, Chinese",â‚¹150 FOR TWO
https://www.swiggy.com/restaurants/brunch-house-hal-2nd-stage-indiranagar-bangalore-465551,Brunch House,"Cafe, Pastas, Burgers, Snacks, Beverages",â‚¹800 FOR TWO
https://www.swiggy.com/restaurants/new-udupi-dharshini-tavarekere-btm-layout-bangalore-530288,NEW UDUPI DHARSHINI,"South Indian, Indian, Chinese",â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/anushka-paratha-house-2nd-stage-btm-layout-bangalore-334184,Anushka Paratha House,"Punjabi, Snacks",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/rj-19-cafe-lakshmi-road-jayanagar-bangalore-231770,RJ 19 Cafe,North Indian,â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/big-bros-grill-hal-old-airport-rd-domlur-bangalore-589398,BIG BRO'S GRILL,"Fast Food, Juices, Beverages, Snacks, Pastas",â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/dadi-di-rasoi-lakshmi-road-jayanagar-bangalore-231777,Dadi Di Rasoi,North Indian,â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/the-cafe-addict-s-t-bed-koramangala-bangalore-670165,The Cafe Addict	,Burgers,â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/the-cake-touch-byppanahalli-main-road-kammanahalli-kalyan-nagar-bangalore-663861,The Cake Touch,Bakery,â‚¹600 FOR TWO
https://www.swiggy.com/restaurants/fresh-juice-and-sandwich-3rd-block-koramangala-bangalore-605110,FRESH JUICE AND SANDWICH,"Juices, Fast Food, Beverages, Snacks",â‚¹150 FOR TWO
https://www.swiggy.com/restaurants/meal-town-muneswara-nagar-hsr-bangalore-670178,Meal Town,"North Indian, Chinese, Snacks",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/cake-gallery-ramiaha-college-bus-stop-mathikere-bangalore-44451,Cake Gallery,Desserts,â‚¹340 FOR TWO
https://www.swiggy.com/restaurants/the-fast-food-18th-cross-road-malleshwaram-bangalore-181392,The Fast Food,"South Indian, Indian",â‚¹150 FOR TWO
https://www.swiggy.com/restaurants/hot-samosa-point-2nd-stage-btm-layout-bangalore-335008,Hot Samosa Point,Snacks,â‚¹150 FOR TWO
https://www.swiggy.com/restaurants/laura-cakes-and-desserts-shastri-nagar-koramangala-bangalore-509259,Laura Cakes And Desserts,"Bakery, Desserts",â‚¹400 FOR TWO
https://www.swiggy.com/restaurants/salasar-balaji-restaurant-lakshmi-road-shanti-nagar-bangalore-231795,Salasar Balaji Restaurant,North Indian,â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/thalis-station-2nd-stage-btm-layout-bangalore-287319,Thali's Station,"Thalis, North Indian",â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/waffle-house-mangala-layout-kammanahalli-kalyan-nagar-bangalore-429446,Waffle House,Desserts,â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/scooby-cookhouse-n-s-palya-btm-layout-bangalore-466821,Scooby Cookhouse,"Continental, Italian, Fast Food, Burgers, Beverages",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/annus-kitchen-shanti-nagar-central-bangalore-bangalore-662552,Annu's Kitchen,Indian,â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/cafe-muziris-paramahansa-yogananda-road-indiranagar-bangalore-687816,Cafe Muziris,"Bakery, Pastas",â‚¹319 FOR TWO
https://www.swiggy.com/restaurants/shree-cafe-shree-cafe-indiranagar-bangalore-662548,Shree Cafe,"Indian, Snacks",â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/maa-kali-ka-dhaba-2nd-stage-btm-layout-bangalore-498400,Maa Kali Ka Dhaba,"North Indian, Snacks, Biryani",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/gulbarga-refreshments-2nd-block-rajajinagar-bangalore-439671,GULBARGA REFRESHMENTS,"South Indian, North Indian, Beverages",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/house-of-belgian-1st-stage-banashankari-bangalore-379046,HOUSE OF BELGIAN,"Desserts, Beverages, Snacks",â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/mad-eats-khb-colony-main-rd-r-t-nagar-bangalore-691450,MAD Eats,Snacks,â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/cakes-tree-1st-main-road-rajajinagar-bangalore-698094,Cakes Tree,Bakery,â‚¹600 FOR TWO
https://www.swiggy.com/restaurants/insta-cafe-wipro-park-koramangala-bangalore-682518,Insta cafe,"Beverages, Fast Food, Burgers",â‚¹2 FOR TWO
https://www.swiggy.com/restaurants/the-sandesh-factory-2nd-stage-btm-layout-bangalore-542786,The Sandesh Factory,Sweets,â‚¹150 FOR TWO
https://www.swiggy.com/restaurants/sri-venkateshwara-hot-chips-2nd-stage-btm-layout-bangalore-313770,SRI VENKATESHWARA HOT CHIPS,"Snacks, Beverages, Fast Food, Indian",â‚¹199 FOR TWO
https://www.swiggy.com/restaurants/big-cup-cafe-rmv-2nd-stage-new-bel-road-bangalore-473553,Big Cup Cafe,"Beverages, Fast Food, Italian, Ice Cream",â‚¹500 FOR TWO
https://www.swiggy.com/restaurants/mush-cafe-snack-n-sip-byrasandra-jayanagar-bangalore-665181,Mush Cafe - Snack N Sip,"Ice Cream, Beverages, Fast Food",â‚¹110 FOR TWO
https://www.swiggy.com/restaurants/dawat-durbar-hkp-road-shivajinagar-bangalore-553423,Dawat Durbar,"North Indian, Chinese, Mughlai",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/fa-kitchen-1st-stage-btm-layout-bangalore-651800,Fa Kitchen,"Indian, Snacks, Biryani",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/juicy-murgesh-pallya-marathahalli-bangalore-644279,Juicy,"Beverages, Juices, Fast Food",â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/the-koteshwara-cafe-7th-main-rd-vijayanagar-bangalore-666067,The Koteshwara Cafe,"Snacks, Desserts, Beverages",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/freshii-al-natural-2nd-stage-btm-layout-bangalore-185233,Freshii al natural,"Ice Cream, Juices, Snacks, Chinese",â‚¹150 FOR TWO
https://www.swiggy.com/restaurants/bhojnayala-lakshmi-road-jayanagar-bangalore-405432,Bhojnayala,"Punjabi, North Indian, Thalis",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/hotel-rajadhani-hot-dum-biryani-r-t-nagar-post-sanjay-nagar-new-bel-road-bangalore-645148,Hotel Rajadhani Hot Dum Biryani,"Kebabs, Indian",â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/paivihar-millars-road-vasanth-nagar-bangalore-350672,paivihar,"Chinese, Indian",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/namma-bengaluru-cafe-kavi-lakshmisha-road-basavanagudi-bangalore-473517,Namma Bengaluru cafe,South Indian,â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/sweet-art-langford-town-shanti-nagar-bangalore-611142,Sweet Art,Bakery,â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/northern-bite-ramkrishnappa-road-cox-town-bangalore-589883,Northern Bite,North Indian,â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/hot-cup-pns-layout-sarvagna-nagar-bangalore-474841,HOT CUP,"Beverages, Fast Food",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/rolls-and-bowls-company-chikkalakshmaiah-layout-adugodi-bangalore-394229,Rolls & Bowls Company,"Indian, North Indian, Chinese",â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/rk-fresh-food-2nd-stage-btm-layout-bangalore-60068,RK Fresh Food,"Continental, American, Desserts, Italian, Mexican, Beverages",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/paratha-depot-2nd-stage-btm-layout-bangalore-528050,Paratha Depot,North Indian,â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/baking-square-1st-stage-hbr-layout-bangalore-589811,Baking Square,Bakery,â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/cane-fresh-pulakeshinagar-frazer-town-bangalore-222499,Cane Fresh,"Indian, Beverages, Desserts",â‚¹50 FOR TWO
https://www.swiggy.com/restaurants/friends-adda-8th-block-koramangala-bangalore-494430,Friends Adda,"Sweets, Desserts",â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/hotel-al-noor-madiwala-btm-layout-bangalore-504454,HOTEL AL-NOOR,"South Indian, Biryani",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/mise-en-place-cafe-1st-block-koramangala-bangalore-472640,Mise En Place Cafe,"Fast Food, Beverages",â‚¹500 FOR TWO
https://www.swiggy.com/restaurants/book-my-cakes-murgeshpalya-indiranagar-bangalore-49277,Book My cakes,"Bakery, Desserts, Continental",â‚¹400 FOR TWO
https://www.swiggy.com/restaurants/qube-cafe-4th-block-koramangala-bangalore-83991,Qube Cafe,"Continental, Italian, American, European, Italian-American, Keto",â‚¹400 FOR TWO
https://www.swiggy.com/restaurants/taste-of-bihar-2nd-stage-btm-layout-bangalore-281220,TASTE OF BIHAR,Indian,â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/cakes-by-tbh-1st-phase-jp-nagar-bangalore-517756,Cakes by TBH,Bakery,â‚¹750 FOR TWO
https://www.swiggy.com/restaurants/urban-chole-bhature-defence-colony-indiranagar-bangalore-603758,Urban chole bhature,Indian,â‚¹220 FOR TWO
https://www.swiggy.com/restaurants/bareilly-kitchen-vinayaka-temple-rd-kammanahalli-kalyan-nagar-bangalore-664234,Bareilly kitchen,"North Indian, Indian",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/dj-lassi-house-bannerghatta-main-rd-btm-bangalore-657936,Dj lassi house,"Beverages, Fast Food, Burgers",â‚¹150 FOR TWO
https://www.swiggy.com/restaurants/jackfrut-1st-stage-indiranagar-bangalore-552994,JACKFRUT,"Indian, Desserts, Home Food, Healthy Food, South Indian, North Indian, Snacks, T...",â‚¹150 FOR TWO
https://www.swiggy.com/restaurants/nandini-swadista-loka-rajajivagar-yeshwanthpur-bangalore-107354,Nandini Swadista Loka,North Indian,â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/based-on-a-true-story-bistro-3rd-block-hrbr-layout-kalyan-nagar-bangalore-227722,Based On A True Story -Bistro,"Pastas, Continental, Steakhouse, Chinese",â‚¹600 FOR TWO
https://www.swiggy.com/restaurants/samosa-platter-kodigehalli-indiranagar-bangalore-538696,Samosa Platter,"Snacks, Street Food, Beverages",â‚¹400 FOR TWO
https://www.swiggy.com/restaurants/hotel-geo-sampangiramnagar-lavelle-road-bangalore-444195,HOTEL GEO,"Coastal, Goan, Indian",â‚¹650 FOR TWO
https://www.swiggy.com/restaurants/clay-pot-tea-viveknagar-ejipura-bangalore-477091,CLAY POT TEA,"Beverages, Fast Food, Snacks",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/cool-point-5th-block-koramangala-bangalore-468140,Cool point,"Juices, American, Salads",â‚¹150 FOR TWO
